auto_id,quoteid,created_at,stage
1257,2347727,2024-12-03 02:07:46,Add Product: Indian Lunch 
1258,2347727,2024-12-03 02:07:46,Add Product: Indian Dinner 
1259,2347727,2024-12-03 02:07:46,Add Product: Hotel Stay - Holiday inn express & Su
1260,2347727,2024-12-03 02:13:23,Add Product: Coach for 12 Hrs - Full Day Milford S
1261,2347727,2024-12-03 02:13:23,Add Product: Milford Sound Nature Cruise Ticket & 
1262,2347727,2024-12-03 02:13:23,Add Product: Indian Dinner 
1263,2347727,2024-12-03 02:13:23,Add Product: Hotel Stay - Holiday inn express & Su
1264,2347727,2024-12-03 02:13:23,Add Product: Coach for 12 Hrs - Arrowtown City Tou
1265,2347727,2024-12-03 02:13:23,Add Product: K JET | JET BOAT RIDE QUEENSTOWN
1266,2347727,2024-12-03 02:13:23,Add Product: Indian Lunch 
1267,2347727,2024-12-03 02:13:23,Add Product: Skyline Queenstown - Gondola Ticket o
1268,2347727,2024-12-03 02:13:23,Add Product: Indian Dinner 
1269,2347727,2024-12-03 02:13:23,Add Product: Hotel Stay - Holiday inn express & Su
1270,2347727,2024-12-03 02:17:53,Add Product: Coach for 12 Hrs - Transfer from Quee
1271,2347727,2024-12-03 02:17:53,Add Product: Indian / Local Lunch 
1272,2347727,2024-12-03 02:17:53,Add Product: Indian Dinner 
1273,2347727,2024-12-03 02:17:53,Add Product: Hotel Stay - Distinction Hotel Christ
1274,2347727,2024-12-03 02:17:53,Add Product: Depart Christchurch - Transfer from C
1305,2347728,2024-11-22 00:39:03,Created
1306,2347728,2024-12-03 10:29:35,Delete Product: Melbourne Cricket Ground - MCG Tou
1307,2347728,2024-12-03 10:30:16,Delete Product: Eureka Skydeck 88 Entry Ticket
1400,2347730,2024-12-03 17:58:49,New Quote with Stage Created
1401,2347730,2024-12-03 18:01:38,Add Product: 10 Hours Coach - Local in Auckland 
1402,2347730,2024-12-03 18:01:38,Add Product: Sky Tower Observation Deck Ticket
1403,2347730,2024-12-03 18:01:38,Add Product: Indian Lunch at Indian Restaurant 
1404,2347730,2024-12-03 18:01:38,Add Product: Dinner at Indian restaurant
1405,2347730,2024-12-03 18:01:38,Add Product: Mercure Auckland Queen Street with Br
1406,2347730,2024-12-03 18:09:22,Add Product: 12 Hours Coach - Auckland to Rotorua 
1407,2347730,2024-12-03 18:09:22,Add Product: Waitomo Glowworm Caves - Admission En
1408,2347730,2024-12-03 18:09:22,Add Product: Lunch at Restaurant
1409,2347730,2024-12-03 18:09:22,Add Product: Te Ra Guided Experience Ticket
1410,2347730,2024-12-03 18:09:22,Add Product: Thermal Park & Lady Knox Geyser - Wai
1411,2347730,2024-12-03 18:09:22,Add Product: Dinner at Indian restaurant
1412,2347730,2024-12-03 18:09:22,Add Product: Distinction Rotorua Hotel & Conferenc
1413,2347730,2024-12-03 18:13:32,Add Product: 10 Hours Coach - Hukka Falls Jet Boat
1414,2347730,2024-12-03 18:13:32,Add Product: Rapids Jet Taupō - 35-minute Jet Boat
1415,2347730,2024-12-03 18:13:32,Add Product: Indian Lunch at Indian Restaurant 
1416,2347730,2024-12-03 18:13:32,Add Product: Farm Experience (Farm Show & Tour Com
1417,2347730,2024-12-03 18:13:32,Add Product: Distinction Rotorua Hotel & Conferenc
1418,2347730,2024-12-03 18:14:06,Add Product: Dinner at Indian restaurant
1419,2347730,2024-12-03 18:16:30,Add Product: Depart Auckland - Transfer from Rotor
1420,2347730,2024-12-03 18:22:21,Add Product: 08 Hours Coach - Christchurch Airport
1421,2347730,2024-12-03 18:22:21,Add Product: Lunch at Restaurant
1422,2347730,2024-12-03 18:22:21,Add Product: General Admission to International An
1423,2347730,2024-12-03 18:22:21,Add Product: Dinner at Indian restaurant
1424,2347730,2024-12-03 18:22:21,Add Product: Pavilions Hotel with breakfast
1425,2347730,2024-12-03 18:24:47,Add Product: 12 Hours Coach - Christchurch to Quee
1426,2347730,2024-12-03 18:24:47,Add Product: Lunch at Restaurant
1427,2347730,2024-12-03 18:24:47,Add Product: Dinner at Indian restaurant
1428,2347730,2024-12-03 18:25:14,Add Product: Holiday Inn Express & Suites Queensto
1429,2347730,2024-12-03 18:28:27,Add Product: 10 Hours Coach - Full Day Queenstown 
1430,2347730,2024-12-03 18:28:27,Add Product: K JET | JET BOAT RIDE QUEENSTOWN
1431,2347730,2024-12-03 18:28:27,Add Product: Lunch at Indian Restaurant 
1432,2347730,2024-12-03 18:28:27,Add Product: Skyline Queenstown - Gondola Ticket o
1433,2347730,2024-12-03 18:28:27,Add Product: Dinner at Indian restaurant
1434,2347730,2024-12-03 18:28:27,Add Product: Holiday Inn Express & Suites Queensto
1435,2347730,2024-12-03 18:30:26,Add Product: 12 Hours Coach - Return Milford Sound
1436,2347730,2024-12-03 18:30:26,Add Product: Milford Sound Nature Cruise Ticket & 
1437,2347730,2024-12-03 18:30:26,Add Product: Dinner at Indian restaurant
1438,2347730,2024-12-03 18:30:26,Add Product: Holiday Inn Express & Suites Queensto
1439,2347730,2024-12-03 18:33:02,Add Product: 12 Hours Coach - Queenstown to Franz 
1440,2347730,2024-12-03 18:33:02,Add Product: Lunch at Restaurant
1441,2347730,2024-12-03 18:33:02,Add Product: Dinner at Indian restaurant
1442,2347730,2024-12-03 18:33:02,Add Product: Scenic Hotel Group -  Scenic Hotel Fr
1443,2347730,2024-12-03 18:36:16,Add Product: 10 Hours Coach - Full Day Franz Josef
1444,2347730,2024-12-03 18:36:16,Add Product: Franz Josef Heli Hike
1445,2347730,2024-12-03 18:36:16,Add Product: Lunch at Restaurant
1446,2347730,2024-12-03 18:36:16,Add Product: Dinner at Indian restaurant
1447,2347730,2024-12-03 18:36:16,Add Product: Scenic Hotel Group -  Scenic Hotel Fr
1448,2347730,2024-12-03 18:44:00,Add Product: Transfer from Franz Josef Hotel to Gr
1449,2347730,2024-12-03 18:44:00,Add Product: Kiwirailways - TranzAlpine Train Tick
1450,2347730,2024-12-03 18:44:00,Add Product: Christchurch Train Station to Christc
1451,2347730,2024-12-03 18:44:00,Add Product: Gala Dinner 
1452,2347730,2024-12-03 18:44:00,Add Product: Pavilions Hotel with breakfast
1453,2347730,2024-12-03 18:44:00,Add Product: DJ on Gala Dinner 
1454,2347730,2024-12-03 18:44:00,Add Product: FoC for TM
1455,2347730,2024-12-03 18:44:00,Add Product: Bottle of Water 
1456,2347730,2024-12-03 18:46:39,Add Product: Auckland Orientation City Tour 
1457,2347730,2024-12-03 18:46:39,Add Product: Christchurch Orientation City Tour 
1458,2347730,2024-12-03 18:46:39,Add Product: Queenstown or Arrowtown Orientation C
1510,2347733,2024-12-03 19:57:58,New Quote with Stage Created
1511,2347733,2024-12-03 20:27:14,Add Product: 10 Hours Coach - Airport Transfer + L
1512,2347733,2024-12-03 20:27:14,Add Product: Lunch @ The Grand Palace
1513,2347733,2024-12-03 20:27:14,Add Product: Sunset Sydney Harbour Dinner Cruise
1514,2347733,2024-12-03 20:27:14,Add Product: Sydney Central Hotel by Ascott with B
1515,2347733,2024-12-03 20:43:40,Add Product: 12 hours coach - Full day Blue Mounta
1516,2347733,2024-12-03 20:43:40,Add Product: Scenic World - Ultimate Discovery Pas
1517,2347733,2024-12-03 20:43:40,Add Product: Lunch at EATS270 - Indian Banquet (Mi
1518,2347733,2024-12-03 20:43:40,Add Product: Dinner @ Masala Kitchen
1519,2347733,2024-12-03 20:43:40,Add Product: Sydney Central Hotel by Ascott with B
1520,2347733,2024-12-03 20:50:32,Add Product: Departure Transfer - CBD Hotel to Syn
1521,2347733,2024-12-03 20:50:32,Add Product: 08 Hours Coach - Melbourne Tullamarin
1522,2347733,2024-12-03 20:50:32,Add Product: Lunch @ Dosa Hut
1523,2347733,2024-12-03 20:50:32,Add Product: Chilli India Restaurant - Dinner
1524,2347733,2024-12-03 20:50:32,Add Product: Mercure Melbourne Southbank
1525,2347733,2024-12-03 20:55:35,Delete Product: 08 Hours Coach - Melbourne Tullama
1526,2347733,2024-12-03 20:58:16,Add Product: 10 Hours Coach - Philip Island Tour
1527,2347733,2024-12-03 20:58:16,Add Product: Penguin Parade - Standard Viewing Ent
1528,2347733,2024-12-03 21:05:43,Add Product: 12 Hours Coach - Full Day Great Ocean
1529,2347733,2024-12-03 21:05:43,Add Product: Lunch @ Great Ocean Road
1530,2347733,2024-12-03 21:05:43,Add Product: Dinner @ Flora Melbourne
1531,2347733,2024-12-03 21:05:43,Add Product: Mercure Melbourne Southbank
1532,2347733,2024-12-03 21:14:20,Add Product: Departure Transfer - CBD Hotel to Mel
1533,2347733,2024-12-03 21:14:20,Add Product: 08 Hours Coch - Kuranda Visit 
1534,2347733,2024-12-03 21:14:20,Add Product: One Way Skyrail Experience & One Way 
1535,2347733,2024-12-03 21:14:20,Add Product: Lunch at Frogs Kuranda
1536,2347733,2024-12-03 21:14:20,Add Product: Dinner @ Tandoori Nights Cairns
1537,2347733,2024-12-03 21:14:20,Add Product: Mercure Cairns with Breakfast
1538,2347733,2024-12-03 21:40:34,Add Product: Return Reef Fleet Transfer
1539,2347733,2024-12-03 21:40:35,Add Product: FULL DAY GREEN ISLAND REEF CRUISE - F
1540,2347733,2024-12-03 21:40:35,Add Product: Dinner @ Indian Brothers Restaurant
1541,2347733,2024-12-03 21:40:35,Add Product: Mercure Cairns with Breakfast
1542,2347733,2024-12-03 22:06:54,Add Product: Departure Transfer - Cairns Hotel to 
1543,2347733,2024-12-03 22:06:54,Add Product: Arrive in Brisbane / Gold Coast Airpo
1544,2347733,2024-12-03 22:06:54,Add Product: Lunch @ Taj Palace
1545,2347733,2024-12-03 22:06:54,Add Product: Dinner @ Tandoori Place Gold Coast
1546,2347733,2024-12-03 22:06:54,Add Product: Novotel Surfers Paradise with Breakfa
1547,2347733,2024-12-03 22:12:47,Add Product: Return transfer to Dream World
1548,2347733,2024-12-03 22:12:47,Add Product: 2 Day Combo : Dreamworld + Skypoint
1549,2347733,2024-12-03 22:12:47,Add Product: Lunch Coupon at Dreamworld
1550,2347733,2024-12-03 22:12:47,Add Product: Dinner @ Sankalp Gold Coast
1551,2347733,2024-12-03 22:12:47,Add Product: Novotel Surfers Paradise with Breakfa
1552,2347733,2024-12-03 22:14:30,Add Product: Departure Transfer - Gold Coast Hotel
1553,2347733,2024-12-03 22:17:24,Add Product: FoC for TM
1622,2347735,2024-12-03 22:36:57,New Quote with Stage Created
1623,2347735,2024-12-03 22:51:51,Add Product: 8 Hours - Coach - Local Sightseeing 
1624,2347735,2024-12-03 22:51:51,Add Product: Lunch @ Dosa Hut
1625,2347735,2024-12-03 22:51:51,Add Product: Chilli India Restaurant - Dinner
1626,2347735,2024-12-03 22:51:52,Add Product: Mercure Melbourne Southbank
1627,2347735,2024-12-03 22:59:29,Add Product: 12 Hours Coach - Full Day City & Phil
1628,2347735,2024-12-03 22:59:29,Add Product: Haldi Indian Restaurant - Lunch
1629,2347735,2024-12-03 22:59:29,Add Product: 3 Parks pass - Penguin (General Viewi
1630,2347735,2024-12-03 22:59:29,Add Product: Lunch at Restaurant
1631,2347735,2024-12-03 22:59:29,Add Product: Mercure Melbourne Southbank
1632,2347735,2024-12-03 23:02:12,Add Product: 12 Hours Coach - Full Day Great Ocean
1633,2347735,2024-12-03 23:02:12,Add Product: Lunch @ Great Ocean Road
1634,2347735,2024-12-03 23:02:12,Add Product: Dinner @ Flora Melbourne
1635,2347735,2024-12-03 23:02:12,Add Product: Mercure Melbourne Southbank
1636,2347735,2024-12-03 23:08:34,Add Product: Departure Transfer - CBD Hotel to Mel
1637,2347735,2024-12-03 23:08:34,Add Product: 10 Hours Coach - Local Sydney Sightse
1638,2347735,2024-12-03 23:08:34,Add Product: Lunch @ The Grand Palace
1639,2347735,2024-12-03 23:08:34,Add Product: Sydney Opera House Tour - 1 hour Entr
1640,2347735,2024-12-03 23:08:34,Add Product: Dinner @ The Spice Central
1641,2347735,2024-12-03 23:08:34,Add Product: Sydney Central Hotel by Ascott with B
1642,2347735,2024-12-03 23:11:13,Add Product: 12 hours coach - Full day Blue Mounta
1643,2347735,2024-12-03 23:11:13,Add Product: Scenic World - Ultimate Discovery Pas
1644,2347735,2024-12-03 23:11:13,Add Product: Lunch at EATS270 - Indian Banquet (Mi
1645,2347735,2024-12-03 23:11:13,Add Product: Sydney Zoo Entry Tickets
1646,2347735,2024-12-03 23:11:13,Add Product: Dinner @ The Sambal
1647,2347735,2024-12-03 23:11:13,Add Product: Sydney Central Hotel by Ascott with B
1648,2347735,2024-12-03 23:15:49,Add Product: Departure Transfer - CBD Hotel to Syn
1649,2347735,2024-12-03 23:15:49,Add Product: Brisbane Airport / Gold Coast Airport
1650,2347735,2024-12-03 23:15:49,Add Product: Lunch @ Taj Palace
1651,2347735,2024-12-03 23:15:50,Add Product: Dinner
1652,2347735,2024-12-03 23:15:50,Add Product: Novotel Surfers Paradise with Breakfa
1653,2347735,2024-12-03 23:20:06,Add Product: Return transfer to Sea World
1654,2347735,2024-12-03 23:20:06,Add Product: Sea World Admission (Ticket)
1655,2347735,2024-12-03 23:20:06,Add Product: Sea World - Maxi Meal
1656,2347735,2024-12-03 23:20:06,Add Product: Indian Dinner @Delhi Darbar Surfers P
1657,2347735,2024-12-03 23:20:06,Add Product: Novotel Surfers Paradise with Breakfa
1658,2347735,2024-12-03 23:25:00,Add Product: Return transfer to Movie World
1659,2347735,2024-12-03 23:25:00,Add Product: Movie World Admission Ticket
1660,2347735,2024-12-03 23:25:00,Add Product: Movie World - Maxi Meal
1661,2347735,2024-12-03 23:25:00,Add Product: Dinner @ Sankalp Gold Coast
1662,2347735,2024-12-03 23:25:00,Add Product: Novotel Surfers Paradise with Breakfa
1663,2347735,2024-12-03 23:27:40,Add Product: Departure Transfer - Gold Coast Hotel
1721,2347736,2024-12-03 20:05:36,New Quote with Stage Created
1722,2347736,2024-12-03 22:18:10,Add Product: Arrive Auckland - Transfer from Auckl
1723,2347736,2024-12-03 22:18:10,Add Product: Indian Lunch 
1724,2347736,2024-12-03 22:18:10,Add Product: Indian Dinner 
1725,2347736,2024-12-03 22:18:10,Add Product: Hotel Stay - Holiday inn Express Auck
1726,2347736,2024-12-03 23:28:01,Add Product: Sky Tower Observation Deck Ticket
1727,2347736,2024-12-03 23:28:08,Add Product: Sky Tower Observation Deck Ticket
1728,2347736,2024-12-03 23:30:05,Delete Product: Sky Tower Observation Deck Ticket
1729,2347736,2024-12-03 23:34:29,Add Product: Coach for 12 Hrs - Transfer from Auck
1730,2347736,2024-12-03 23:34:29,Add Product: Waitomo GlowWorm Caves - Admission Ti
1731,2347736,2024-12-03 23:34:29,Add Product: Lunch at Roseland 
1732,2347736,2024-12-03 23:34:29,Add Product: Te Ra Guided Experience Ticket
1733,2347736,2024-12-03 23:34:29,Add Product: Indian Dinner 
1734,2347736,2024-12-03 23:34:29,Add Product: Hotel Stay - Distinction Hotel Rotoru
1735,2347736,2024-12-03 23:38:08,Add Product: Depart Rotorua - Transfer from Rotoru
1736,2347736,2024-12-03 23:38:08,Add Product: Arrive Queenstown - Transfer from Que
1737,2347736,2024-12-03 23:38:08,Add Product: Indian Lunch 
1738,2347736,2024-12-03 23:38:08,Add Product: Indian Dinner 
1739,2347736,2024-12-03 23:38:08,Add Product: Hotel Stay - Holiday inn Express & Su
1740,2347736,2024-12-03 23:40:26,Add Product: Coach for 12 Hrs - Full Day Milford S
1741,2347736,2024-12-03 23:40:26,Add Product: Milford Sound Nature Cruise Ticket & 
1742,2347736,2024-12-03 23:40:26,Add Product: Indian Dinner 
1743,2347736,2024-12-03 23:40:26,Add Product: Hotel Stay - Holiday inn Express & Su
1744,2347736,2024-12-03 23:43:41,Add Product: Coach for 12 Hrs - Arrowtown CityTour
1745,2347736,2024-12-03 23:43:41,Add Product: Indian Lunch 
1746,2347736,2024-12-03 23:43:41,Add Product: K JET | JET BOAT RIDE QUEENSTOWN
1747,2347736,2024-12-03 23:43:41,Add Product: Skyline Queenstown - Gondola Ticket o
1748,2347736,2024-12-03 23:43:41,Add Product: Indian Dinner 
1749,2347736,2024-12-03 23:43:41,Add Product: Hotel Stay - Holiday inn Express & Su
1750,2347736,2024-12-03 23:46:03,Add Product: Coach for 10 Hrs - Transfer from Quee
1751,2347736,2024-12-03 23:46:03,Add Product: Puzzling World | Entry Tickets - illu
1752,2347736,2024-12-03 23:46:03,Add Product: Indian Lunch 
1753,2347736,2024-12-03 23:46:03,Add Product: Indian Dinner 
1754,2347736,2024-12-03 23:46:03,Add Product: Hotel Sty - Scenic Hotel Franz Josef 
1755,2347736,2024-12-03 23:49:39,Add Product: Transfer from Franz Josef to Greymout
1756,2347736,2024-12-03 23:49:39,Add Product: Kiwirailways - TranzAlpine Train Tick
1757,2347736,2024-12-03 23:49:39,Add Product: Indian Lunch 
1758,2347736,2024-12-03 23:49:39,Add Product: Transfer from Christchurch Train Stat
1759,2347736,2024-12-03 23:49:39,Add Product: Indian Dinner 
1760,2347736,2024-12-03 23:49:39,Add Product: Hotel Stay - Distinction Hotel Christ
1761,2347736,2024-12-03 23:49:39,Add Product: Depart Christchurch - Transfer from C
1837,2347738,2024-12-04 01:03:45,New Quote with Stage Created
1838,2347738,2024-12-04 01:04:35,Add Product: Arrive Melbourne (Tullamarine) Airpor
1839,2347738,2024-12-04 01:08:00,Add Product: Lunch @ Dosa Hut
1840,2347738,2024-12-04 01:08:00,Add Product: Mercure Melbourne Southbank
1841,2347738,2024-12-04 01:13:26,Add Product: 12 Hours Coach - Full Day City & Phil
1842,2347738,2024-12-04 01:13:26,Add Product: Chilli India Restaurant - Lunch
1843,2347738,2024-12-04 01:13:26,Add Product: Penguin Parade - Standard Viewing Ent
1844,2347738,2024-12-04 01:13:26,Add Product: Indian Dinner
1845,2347738,2024-12-04 01:13:26,Add Product: Mercure Melbourne Southbank
1846,2347738,2024-12-04 01:18:19,Add Product: 12 Hours Coach - Full Day Great Ocean
1847,2347738,2024-12-04 01:18:19,Add Product: Lunch @ Great Ocean Road
1848,2347738,2024-12-04 01:18:19,Add Product: Dinner @ Flora Melbourne
1849,2347738,2024-12-04 01:18:20,Add Product: Mercure Melbourne Southbank
1850,2347738,2024-12-04 01:31:54,Add Product: Departure Transfer - CBD Hotel to Mel
1851,2347738,2024-12-04 01:31:54,Add Product:   Brisbane Airport to Visit Spring Br
1852,2347738,2024-12-04 01:31:54,Add Product: Indian Lunch by Walk
1853,2347738,2024-12-04 01:31:54,Add Product: Dinner @ Tandoori Place Gold Coast
1854,2347738,2024-12-04 01:31:54,Add Product: Novotel Surfers Paradise with Breakfa
1855,2347738,2024-12-04 01:39:45,Add Product: return Theme park Transfer
1856,2347738,2024-12-04 01:39:45,Add Product: Movie World Admission Ticket
1857,2347738,2024-12-04 01:39:45,Add Product: Movie World - Maxi Meal
1858,2347738,2024-12-04 01:39:45,Add Product: Dinner @ Sankalp Gold Coast
1859,2347738,2024-12-04 01:39:45,Add Product: Novotel Surfers Paradise with Breakfa
1860,2347738,2024-12-04 01:44:32,Add Product: Departure Transfer - Gold Coast Hotel
1861,2347738,2024-12-04 01:44:32,Add Product: 5 Hours - Cairns - Kuranda
1862,2347738,2024-12-04 01:44:32,Add Product: One Way Skyrail Experience (No Transf
1863,2347738,2024-12-04 01:44:32,Add Product: Dinner @ Tandoori Nights Cairns
1864,2347738,2024-12-04 01:44:32,Add Product: Mercure Cairns with Breakfast
1865,2347738,2024-12-04 01:52:40,Add Product: Return Reef Fleet Transfer
1866,2347738,2024-12-04 01:52:40,Add Product: FULL DAY GREEN ISLAND REEF CRUISE - F
1867,2347738,2024-12-04 01:52:40,Add Product: Dinner @ Indian Brothers Restaurant
1868,2347738,2024-12-04 01:52:40,Add Product: Mercure Cairns with Breakfast
1869,2347738,2024-12-04 01:53:50,Add Product: Departure Transfer - Cairns Hotel to 
